=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2020.03.06 14:08:06 =~=~=~=~=~=~=~=~=~=~=~=
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1760,  13.060736
1760,  13.060736
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1760,  13.060736
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1759,  13.071652
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1759,  13.071652
1760,  13.060736
1760,  13.060736
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1755,  13.115471
1756,  13.104493
1755,  13.115471
1755,  13.115471
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1756,  13.104493
1756,  13.104493
1756,  13.104493
1757,  13.093531
1757,  13.093531
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1760,  13.060736
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1760,  13.060736
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1759,  13.071652
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1758,  13.082584
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
1757,  13.093531
